sep=,
TIME,LATITUDE (deg+-m),LONGITUDE (deg+-m),ALTITUDE (m+-m),TRACK (deg from true north+-deg),SPEED (m/s+-m/s),CLIMB (m/s+-m/s),MODE,SAT
2016-05-20T09:32:08.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:32:09.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:32:10.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:32:11.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:32:12.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:32:13.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:32:14.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:32:15.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:32:16.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:32:17.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:32:18.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:32:19.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:32:20.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:32:21.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:32:22.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:32:23.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:32:24.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,15
2016-05-20T09:32:25.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,15
2016-05-20T09:32:26.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:32:27.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:32:28.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,15
2016-05-20T09:32:29.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,15
2016-05-20T09:32:30.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:32:31.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:32:32.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:32:33.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:32:34.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:32:35.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:32:36.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:32:37.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:32:38.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:32:39.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:32:40.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:32:41.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:32:42.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:32:43.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:32:44.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:32:45.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:32:46.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:32:49.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:32:50.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:32:51.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:32:52.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:32:53.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:32:54.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:32:55.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:32:56.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:32:57.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:32:58.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,15
2016-05-20T09:32:59.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:33:00.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:33:01.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:33:02.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,15
2016-05-20T09:33:03.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,15
2016-05-20T09:33:04.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,15
2016-05-20T09:33:05.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,16
2016-05-20T09:33:06.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,15
2016-05-20T09:33:07.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,15
2016-05-20T09:33:08.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,15
2016-05-20T09:33:09.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,15
2016-05-20T09:33:10.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,15
2016-05-20T09:33:11.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,15
2016-05-20T09:33:12.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,15
2016-05-20T09:33:13.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,15
2016-05-20T09:33:14.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,15
2016-05-20T09:33:15.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,15
2016-05-20T09:33:16.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,15
2016-05-20T09:33:17.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,15
2016-05-20T09:33:18.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,15
2016-05-20T09:33:19.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,15
2016-05-20T09:33:20.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:33:21.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:33:22.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:33:23.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:33:24.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:33:25.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:33:26.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:33:27.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:33:28.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:33:29.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:33:30.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:33:31.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:33:32.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:33:33.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:33:34.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:33:35.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:33:36.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:33:37.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:33:38.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:33:39.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:33:40.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:33:41.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,15
2016-05-20T09:33:42.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,15
2016-05-20T09:33:43.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,15
2016-05-20T09:33:44.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,15
2016-05-20T09:33:45.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,15
2016-05-20T09:33:46.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,15
2016-05-20T09:33:47.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,15
2016-05-20T09:33:48.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:33:49.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:33:50.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:33:51.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:33:53.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:33:54.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,1,14
2016-05-20T09:33:54.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:33:55.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:33:57.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,1,14
2016-05-20T09:33:57.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:33:59.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:33:59.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:34:00.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:34:02.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:34:03.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:34:04.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:34:05.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:34:06.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:34:07.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:34:08.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:34:09.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:34:10.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:34:11.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:34:12.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:34:13.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:34:14.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:34:15.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:34:16.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:34:17.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:34:18.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:34:19.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:34:20.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:34:21.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:34:23.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:34:24.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,15
2016-05-20T09:34:25.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:34:26.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:34:27.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:34:28.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:34:29.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:34:30.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:34:31.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:34:32.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:34:33.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:34:34.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:34:35.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:34:36.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:34:37.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:34:38.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:34:39.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:34:40.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:34:41.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:34:42.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:34:43.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:34:44.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:34:45.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,15
2016-05-20T09:34:46.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,15
2016-05-20T09:34:47.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,16
2016-05-20T09:34:48.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,15
2016-05-20T09:34:49.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,16
2016-05-20T09:34:50.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:34:51.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:34:52.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:34:53.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:34:54.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:34:55.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:34:56.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:34:57.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:34:58.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:34:59.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:35:00.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:35:01.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:35:02.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:35:03.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:35:04.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:35:05.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:35:06.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:35:07.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:35:08.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:35:09.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:35:10.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,15
2016-05-20T09:35:11.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,15
2016-05-20T09:35:12.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,15
2016-05-20T09:35:13.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:35:14.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:35:15.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:35:16.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:35:17.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:35:18.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:35:19.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:35:20.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:35:21.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:35:22.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:35:23.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:35:24.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:35:25.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:35:26.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:35:27.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:35:28.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:35:29.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:35:30.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:35:31.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:35:32.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:35:33.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:35:34.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,14
2016-05-20T09:35:35.000Z+-0.005,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,nan+-nan,0,15
